iyear,imonth,country,region,provstate,city,attacktype1,targtype1,gname,weaptype1
2013,2,92,6,Manipur,Imphal,3,2,Unknown,6
2013,2,153,6,Khyber Pakhtunkhwa,Ghalla Dera,2,3,Tehrik-i-Taliban Pakistan (TTP),5
2013,2,182,11,Bay,Baydhabo,2,14,Al-Shabaab,6
2013,2,228,10,Marib,Sirwah,3,21,Al-Qaida in the Arabian Peninsula (AQAP),6
2013,2,97,10,Southern,Ashkelon,3,20,Al-Aqsa Martyrs Brigade,6
2013,2,92,6,Assam,Noonmati,3,21,Unknown,6
2013,2,92,6,Assam,Jorhat,3,3,United Liberation Front of Assam (ULFA),6
2013,2,153,6,Khyber Pakhtunkhwa,Bannu,2,4,Unknown,5
2013,2,160,5,Surigao del Sur,Santa Fe,7,1,New People s Army (NPA),8
2013,2,92,6,Nagaland,Phek district,3,3,Unknown,6
2013,2,228,10,Lahij,Lahij,2,2,Southern Yemen Separatists,6
2013,2,141,6,Western,Butwal,3,14,Communist Party of Nepal-Maoist (Baidya),6
2013,2,141,6,Eastern,Biratnagar,3,20,Communist Party of Nepal-Maoist (Baidya),6
2013,2,141,6,Mid-Western,Bankatuwa,3,20,Communist Party of Nepal-Maoist (Baidya),6
2013,2,141,6,Far-Western,Dhangadhi,3,20,Communist Party of Nepal-Maoist (Baidya),6
2013,2,160,5,Davao del Sur,Kimlawis,1,14,Unknown,5
2013,2,95,10,Saladin,Unknown,3,21,Unknown,6
2013,2,153,6,Sindh,Karachi,3,22,Unknown,6
2013,2,60,10,North Sinai,Unknown,2,3,Unknown,5
2013,2,153,6,Khyber Pakhtunkhwa,Mingora,1,10,Unknown,5
2013,2,217,1,Washington,Seattle,7,1,Anarchists,8
2013,2,4,6,Nangarhar,Ghanikhil district,3,14,Unknown,6
2013,2,4,6,Kabul,Kabul,3,2,Taliban,6
2013,2,153,6,Federally Administered Tribal Areas,Miran Shah,1,10,Unknown,5
2013,2,92,6,Jharkhand,Saranda area,3,3,Unknown,6
2013,2,4,6,Helmand,Musa Qala district,2,3,Taliban,5
2013,2,4,6,Helmand,Washer district,3,4,Taliban,6
2013,2,603,8,Northern Ireland,Larne,3,14,Dissident Republicans,6
2013,2,603,8,Northern Ireland,Belfast,3,14,Unknown,6
2013,2,153,6,Sindh,Karachi,3,3,Haqqani Network,6
2013,2,153,6,Sindh,Karachi,3,3,Unknown,6
2013,2,153,6,Sindh,Karachi,1,4,Unknown,5
2013,2,92,6,Chhattisgarh,Dantewada district,3,3,Maoists,6
2013,2,147,11,Taraba,Tella,6,1,Boko Haram,5
2013,2,92,6,Karnataka,Somwarpet,2,19,Unknown,8
2013,2,160,5,North Cotabato,Malabuan,7,14,New People s Army (NPA),5
2013,2,95,10,Wasit,Aziziyah,3,14,Unknown,6
2013,2,95,10,Baghdad,Baghdad,3,3,Unknown,6
2013,2,95,10,Baghdad,Baghdad,3,1,Al-Qaida in Iraq,6
2013,2,95,10,Baghdad,Baghdad,3,3,Al-Qaida in Iraq,6
2013,2,95,10,Babil,Mahmudiyah,3,3,Unknown,6
2013,2,95,10,Baghdad,Baghdad,3,14,Unknown,6
2013,2,95,10,Kirkuk,Sabbaghiyah,2,17,Unknown,5
2013,2,153,6,Federally Administered Tribal Areas,Mohmand district,3,8,Tehrik-i-Taliban Pakistan (TTP),6
2013,2,153,6,Federally Administered Tribal Areas,Mohmand district,3,8,Tehrik-i-Taliban Pakistan (TTP),6
2013,2,153,6,Federally Administered Tribal Areas,Safi,3,8,Tehrik-i-Taliban Pakistan (TTP),6
2013,2,153,6,Federally Administered Tribal Areas,Mohmand district,3,8,Tehrik-i-Taliban Pakistan (TTP),6
2013,2,4,6,Kunar,Deraki,3,3,Taliban,6
2013,2,4,6,Kunar,Deraki,3,3,Taliban,6
2013,2,200,10,Homs,Homs,3,14,Unknown,6
2013,2,603,8,England,Chelmsford,3,14,Unknown,6
2013,2,153,6,Federally Administered Tribal Areas,Sarokhel district,3,4,Unknown,6
2013,2,147,11,Borno,Maiduguri,3,4,Boko Haram,6
2013,2,147,11,Borno,Maiduguri,3,4,Boko Haram,6
2013,2,147,11,Borno,Maiduguri,3,14,Boko Haram,6
2013,2,147,11,Borno,Maiduguri,3,14,Boko Haram,6
2013,2,95,10,Nineveh,Mosul,2,2,Unknown,5
2013,2,95,10,Saladin,Baiji,2,17,Unknown,5
2013,2,95,10,Saladin,Balad,2,17,Unknown,5
2013,2,4,6,Khost,Khost,3,8,Unknown,6
2013,2,153,6,Balochistan,Zhob district,6,2,Unknown,13
2013,2,113,10,Benghazi,Benghazi,2,15,Unknown,5
2013,2,153,6,Sindh,Karachi,1,15,Unknown,5
2013,2,41,11,Ouham,Sido,2,4,Convention of Patriots for Justice and Peace,5
2013,2,41,11,Ouham,Sido,2,3,Convention of Patriots for Justice and Peace,5
2013,2,41,11,Ouham,Sido,2,3,Convention of Patriots for Justice and Peace,5
2013,3,205,5,Narathiwat,Muang district,3,4,Separatists,6
2013,3,141,6,Central,Kathmandu,7,8,All Nepal National Free Student Union-Revolutionary,8
2013,3,153,6,Balochistan,Kalat,1,10,Baloch Liberation Army (BLA),5
2013,3,95,10,Al Qadisiyah,Diwaniyah,3,14,Al-Qaida in Iraq,6
2013,3,182,11,Banaadir,Mogadishu,3,1,Al-Shabaab,6
2013,3,182,11,Banaadir,Mogadishu,3,1,Al-Shabaab,6
2013,3,153,6,Khyber Pakhtunkhwa,Lakki Marwat,3,8,Unknown,6
2013,3,84,11,Conakry,Conakry,7,10,Unknown,5
2013,3,205,5,Narathiwat,Muang Narathiwat,3,3,Unknown,6
2013,3,153,6,Sindh,Karachi,3,1,Unknown,6
2013,2,41,11,Ouham,Sido,2,3,Convention of Patriots for Justice and Peace,5
2013,3,160,5,Surigao del Sur,Anahao Daan,7,1,New People s Army (NPA),5
2013,3,147,11,Plateau,Jos,3,15,Unknown,6
2013,3,153,6,Sindh,Karachi,2,8,Unknown,5
2013,3,41,11,Ouham,Sido,2,2,Convention of Patriots for Justice and Peace,5
2013,3,147,11,Enugu,Amorji Nike,2,3,Unknown,5
2013,3,92,6,Odisha,Patana,3,20,Unknown,6
2013,3,205,5,Yala,Muang Yala district,3,4,Unknown,6
2013,3,153,6,Balochistan,Tump,2,14,Baloch Liberation Front (BLF),5
2013,3,153,6,Federally Administered Tribal Areas,Halimzai,3,14,Unknown,6
2013,3,92,6,Jammu and Kashmir,Handwara,2,3,Jamiat ul-Mujahedin (JuM),5
2013,3,95,10,Saladin,Dhuluiya,3,4,Unknown,6
2013,3,4,6,Kandahar,Kandahar,3,4,Unknown,6
2013,3,153,6,Sindh,Karachi,2,19,Unknown,5
2013,3,603,8,Northern Ireland,Newtownabbey,3,15,Unknown,6
2013,3,603,8,Northern Ireland,Londonderry,3,14,Unknown,6
2013,3,160,5,Masbate,Mobo,1,14,Unknown,5
2013,3,160,5,Lanao del Norte,Iligan,2,3,Unknown,5
2013,3,95,10,Kirkuk,Kirkuk,3,3,Unknown,6
2013,3,95,10,Kirkuk,Kirkuk,2,2,Unknown,5
2013,3,160,5,Bukidnon,Libona,2,4,New People s Army (NPA),5
2013,3,195,11,South Darfur,Mershing,2,2,Unknown,5
2013,3,104,11,Bungoma,Bukokholo,2,14,Unknown,5
2013,3,153,6,Sindh,Karachi,3,15,Tehrik-i-Taliban Pakistan (TTP),6
2013,3,147,11,Borno,Monguno,2,4,Boko Haram,6
2013,3,153,6,Khyber Pakhtunkhwa,Bara,3,3,Lashkar-e-Islam (Pakistan),6
2013,3,160,5,Zambales,Taltal,3,1,Unknown,6
2013,3,4,6,Jawzjan,Mangajek district,2,3,Taliban,5
2013,3,153,6,Khyber Pakhtunkhwa,Peshawar,2,1,Unknown,5
2013,3,4,6,Unknown,Unknown,3,4,Unknown,6
2013,3,84,11,Conakry,Conakry,7,10,Unknown,12
2013,3,153,6,Khyber Pakhtunkhwa,Peshawar,3,14,Unknown,6
2013,3,153,6,Balochistan,Killi Ibrahim,3,20,Unknown,6
2013,3,95,10,Baghdad,Baghdad,3,3,Unknown,6
2013,3,95,10,Karbala,Karbala,3,1,Unknown,6
2013,3,95,10,Baghdad,Baghdad,3,4,Unknown,6
2013,3,130,1,Chihuahua,Ojinaga,1,10,Unknown,5
2013,3,153,6,Federally Administered Tribal Areas,Wara Mamond,1,14,Unknown,6
2013,3,153,6,Sindh,Karachi,2,14,Unknown,5
2013,3,153,6,Sindh,Karachi,2,15,Unknown,5
2013,3,153,6,Sindh,Karachi,3,20,Unknown,6
2013,3,160,5,Masbate,San Andres,1,2,Unknown,5
2013,3,45,3,Narino,Tumaco,3,6,Revolutionary Armed Forces of Colombia (FARC),6
2013,3,160,5,North Cotabato,Aleosan,3,1,Bangsamoro Islamic Freedom Movement (BIFM),6
2013,3,95,10,Nineveh,Mosul,3,3,Al-Qaida in Iraq,6
2013,3,95,10,Al Anbar,Rutbah,3,4,Al-Qaida in Iraq,6
2013,3,147,11,Borno,Gwoza,2,3,Boko Haram,6
2013,3,209,10,Diyarbakir,Unknown,3,4,Kurdistan Workers  Party (PKK),6
2013,3,19,6,Dhaka,Dhaka,2,2,Jamaat-E-Islami (Bangladesh),8
2013,3,603,8,Northern Ireland,Londonderry,3,3,The New Irish Republican Army,6
2013,3,4,6,Badakhshan,Warduj district,6,4,Taliban,5
2013,3,4,6,Kabul,Mosahi district,3,2,Unknown,6
2013,3,228,10,Abyan,Lawdar,3,17,Al-Qaida in the Arabian Peninsula (AQAP),6
2013,3,104,11,North Eastern,Garissa,7,2,Unknown,5
2013,3,104,11,North Eastern,Garissa,7,2,Unknown,5
2013,3,104,11,Mombasa,Mombasa,2,3,Mombasa Republican Council (MRC),5
2013,3,19,6,Dhaka,Dhaka,7,19,Jamaat-E-Islami (Bangladesh),8
2013,3,95,10,Nineveh,Mosul,3,4,Unknown,6
2013,3,92,6,Manipur,Makhan,3,8,Unknown,6
2013,3,4,6,Khost,Khost,3,3,Unknown,6
2013,3,104,11,Mandera,Mandera,3,4,Unknown,6
2013,3,104,11,Mandera,Mandera,3,4,Unknown,6
2013,3,153,6,Sindh,Karachi,2,14,Unknown,5
2013,3,153,6,Sindh,Karachi,7,13,Unknown,8
2013,3,153,6,Sindh,Karachi,2,4,Unknown,5
2013,3,104,11,North Eastern,Garissa,3,2,Unknown,6
2013,3,186,6,Western,Pahala Naragala,3,14,Unknown,6
2013,3,153,6,Sindh,Karachi,2,3,Unknown,5
2013,3,167,9,Dagestan,Gubden,2,8,Muslim extremists,5
2013,3,228,10,Abyan,Lawdar,3,17,Al-Qaida in the Arabian Peninsula (AQAP),6
2013,3,153,6,Sindh,Karachi,6,22,Unknown,13
2013,3,160,5,North Cotabato,Kidapawan City,1,2,Unknown,5
2013,3,92,6,Jharkhand,West Singhbhum district,3,4,Maoists,6
2013,3,603,8,Northern Ireland,Newtownabbey,3,15,Unknown,6
2013,3,110,10,Beirut,Beirut,3,14,Unknown,6
2013,3,159,3,Ayacucho,Llochegua district,2,4,Shining Path (SL),5
2013,3,95,10,Kirkuk,Kirkuk,3,3,Unknown,6
2013,3,95,10,Diyala,Bani Saad district,3,3,Unknown,6
2013,3,147,11,Borno,Gwoza,2,1,Boko Haram,6
2013,3,104,11,Wajir,Wajir,3,2,Unknown,6
2013,3,104,11,Nairobi,Nairobi,3,1,Unknown,6
2013,3,104,11,Garissa,Garissa,3,2,Unknown,6
2013,3,182,11,Lower Shebelle,Afgoye,9,4,Al-Shabaab,13
2013,3,153,6,Balochistan,Quetta,3,20,Unknown,6
2013,3,153,6,Balochistan,Kuchlak,6,14,Unknown,5
2013,3,153,6,Gilgit-Baltistan,Gilgit,3,1,Unknown,6
2013,3,153,6,Sindh,Karachi,3,1,Unknown,6
2013,3,153,6,Sindh,Karachi,3,4,Unknown,6
2013,3,6,10,Tizi Ouzou,Tizi Ouzou,3,4,Unknown,6
2013,3,4,6,Paktika,Gyan district,3,3,Taliban,6
2013,3,92,6,Manipur,Imphal,3,14,Unknown,6
2013,3,95,10,Saladin,Shirqat district,3,3,Unknown,6
2013,3,153,6,Khyber Pakhtunkhwa,Jamrud,3,1,Tehrik-i-Taliban Pakistan (TTP),6
2013,3,113,10,Tripoli,Tripoli,1,2,Unknown,5
2013,3,4,6,Farah,Khaki Safed district,3,3,Taliban,6
2013,3,92,6,Jammu and Kashmir,Srinagar,3,3,Unknown,6
2013,3,95,10,Al Anbar,Abu Ghraib,1,17,Unknown,5
2013,3,95,10,Saladin,Siniyah,2,17,Unknown,5
2013,3,95,10,Nineveh,Qayarah,1,2,Unknown,5
2013,3,45,3,Narino,Tumaco,3,1,Revolutionary Armed Forces of Colombia (FARC),6
2013,3,45,3,Narino,Tumaco,3,4,Revolutionary Armed Forces of Colombia (FARC),6
2013,3,95,10,Arbil,Kesnazan,3,4,Unknown,6
2013,3,153,6,Khyber Pakhtunkhwa,Mattani,3,17,Unknown,6
2013,3,153,6,Khyber Pakhtunkhwa,Adezai,3,17,Unknown,6
2013,3,95,10,Nineveh,Qayarah,3,3,Unknown,6
2013,3,228,10,Marib,Sirwah,7,21,Unknown,13
2013,3,200,10,Daraa,Jamlah,6,7,Yarmouk Martyrs Brigade,5
2013,3,95,10,Al Anbar,Ramadi,2,3,Unknown,5
2013,3,95,10,Al Anbar,Ramadi,3,2,Unknown,6
2013,3,95,10,Al Anbar,Abu Ghraib,3,3,Unknown,6
2013,3,95,10,Diyala,Abu Sayda,3,14,Unknown,6
2013,3,153,6,Balochistan,Quetta,2,14,Unknown,5
2013,3,153,6,Balochistan,Jam,2,14,Unknown,5
2013,3,153,6,Balochistan,Quetta,2,14,Unknown,5
2013,3,153,6,Balochistan,Bab-i-Dosti,3,20,Unknown,6
2013,3,153,6,Khyber Pakhtunkhwa,Unknown,3,2,Unknown,6
2013,3,153,6,Sindh,Karachi,6,4,Unknown,5
2013,3,4,6,Farah,Bala Buluk district,3,4,Taliban,6
2013,3,113,10,Sirte,Sirte,3,4,Unknown,6
2013,3,153,6,Khyber Pakhtunkhwa,Jani Khel,3,4,Unknown,6
2013,3,153,6,Khyber Pakhtunkhwa,Bannu,3,4,Unknown,6
2013,3,153,6,Khyber Pakhtunkhwa,Mattani,3,3,Unknown,6
2013,3,153,6,Federally Administered Tribal Areas,Landi Kotal,2,7,Unknown,9
2013,3,153,6,Federally Administered Tribal Areas,Thakata Baig,3,14,Unknown,6
2013,3,104,11,Mandera,Mandera,3,14,Unknown,6
2013,3,153,6,Federally Administered Tribal Areas,Mamozai,3,4,Unknown,6
2013,3,153,6,Khyber Pakhtunkhwa,Lakki Marwat,3,2,Unknown,6
2013,3,4,6,Kunar,Unknown,9,4,Unknown,13
2013,3,4,6,Helmand,Unknown,9,4,Unknown,13
2013,3,4,6,Kandahar,Unknown,9,4,Unknown,13
2013,3,4,6,Farah,Unknown,9,4,Unknown,13
2013,3,4,6,Helmand,Unknown,9,4,Unknown,13
2013,3,4,6,Nangarhar,Unknown,9,4,Unknown,13
2013,3,4,6,Laghman,Unknown,9,4,Unknown,13
2013,3,4,6,Kandahar,Unknown,9,4,Unknown,13
2013,3,130,1,Chihuahua,Chihuahua,7,10,Unknown,5
2013,3,130,1,Chihuahua,Chihuahua,7,10,Unknown,5
2013,3,4,6,Nangarhar,Jalalabad,3,16,Unknown,6
2013,3,228,10,Hadramawt,Qatn district,2,3,Unknown,5
2013,3,4,6,Takhar,Taluqan district,3,14,Unknown,6
2013,3,104,11,Garissa,Ifo,2,3,Al-Shabaab,5
2013,3,92,6,Andhra Pradesh,Yelamanda,3,20,Maoists,6
2013,3,95,10,Al Anbar,Ramadi,2,14,Unknown,5
2013,3,205,5,Yala,Yala,3,4,Unknown,6
2013,3,160,5,Maguindanao,Shariff Aguak,3,14,Unknown,6
2013,3,160,5,Maguindanao,Shariff Aguak,3,14,Unknown,6
2013,3,160,5,Maguindanao,Shariff Aguak,3,14,Unknown,6
2013,3,160,5,North Cotabato,Mlang,3,20,Unknown,6
2013,3,60,10,South Sinai,Ras es-Sidr,6,1,Bedouin tribesmen,5
2013,3,153,6,Khyber Pakhtunkhwa,Azakhel Bala,3,3,Unknown,6
2013,3,160,5,Maguindanao,Cotabato City,3,4,Unknown,6
2013,3,18,10,Central,Ma ameer,7,8,Unknown,8
2013,3,18,10,Northern,Duraz,7,8,Unknown,8
2013,3,18,10,Central,Nuwaidrat,7,8,Unknown,8
2013,3,153,6,Khyber Pakhtunkhwa,Mardan,3,8,Unknown,6
2013,3,95,10,Baghdad,Baghdad,2,3,Unknown,5
2013,3,95,10,Saladin,Taji,3,3,Unknown,6
2013,3,95,10,Kirkuk,Kirkuk,2,3,Unknown,5
2013,3,95,10,Nineveh,Rabia,3,4,Unknown,6
2013,3,153,6,Khyber Pakhtunkhwa,Mansehra,3,14,Unknown,6
2013,3,4,6,Herat,Herat,1,14,Taliban,6
2013,3,4,6,Herat,Herat,3,3,Taliban,6
2013,3,153,6,Federally Administered Tribal Areas,Nadir Mela,3,4,Unknown,6
2013,3,4,6,Farah,Qala Kah district,3,3,Taliban,6
2013,3,4,6,Wardak,Chak district,3,4,Taliban,6
2013,3,153,6,Balochistan,Dera Bugti,3,14,Unknown,6
2013,3,153,6,Sindh,Moro,6,8,Unknown,13
2013,3,96,8,Offaly,Shinrone,3,14,Unknown,6
2013,3,113,10,Tripoli,Tripoli,6,10,Unknown,5
2013,3,160,5,Maguindanao,Talitay,3,2,Unknown,6
2013,3,123,11,Timbuktu,Tonka,2,14,Azawad National Liberation Movement (MNLA),5
2013,3,153,6,Sindh,Karachi,1,14,Unknown,5
2013,3,228,10,Abyan,Lawdar,3,14,Al-Qaida in the Arabian Peninsula (AQAP),6
2013,3,95,10,Saladin,Shirqat district,3,14,Unknown,6
2013,3,95,10,Kirkuk,Hawijah,2,17,Unknown,5
2013,3,95,10,Kirkuk,Unknown,3,3,Unknown,6
2013,3,153,6,Punjab,Multan,1,2,Unknown,5
2013,3,95,10,Saladin,Samarra,3,17,Unknown,6
2013,3,4,6,Kapisa,Tagab district,2,4,Taliban,5
2013,3,205,5,Narathiwat,Sungai Padi district,2,14,Unknown,5
2013,3,153,6,Khyber Pakhtunkhwa,Bara,6,14,Lashkar-e-Islam (Pakistan),13
2013,3,19,6,Dhaka,Dhaka,3,14,Jamaat-E-Islami (Bangladesh),6
2013,3,95,10,Nineveh,Mosul,3,22,Unknown,6
2013,3,147,11,Borno,Maiduguri,3,2,Boko Haram,6
2013,3,147,11,Borno,Maiduguri,3,20,Boko Haram,6
2013,3,147,11,Borno,Maiduguri,3,20,Boko Haram,6
2013,3,147,11,Borno,Maiduguri,3,20,Boko Haram,6
2013,3,147,11,Borno,Maiduguri,3,20,Boko Haram,6
2013,3,147,11,Borno,Maiduguri,3,20,Boko Haram,6
2013,3,147,11,Borno,Maiduguri,3,20,Boko Haram,6
2013,3,160,5,Davao del Sur,Carmen,9,3,New People s Army (NPA),13
2013,3,160,5,Basilan,Cabunbata,2,4,Unknown,5
2013,3,19,6,Rangpur,Rangpur,7,15,Unknown,8
2013,3,95,10,Saladin,Al-Sgelh,3,14,Unknown,6
2013,3,95,10,Saladin,Baiji district,3,3,Unknown,6
2013,3,92,6,Bihar,Nathnagar,3,1,Unknown,6
2013,3,228,10,Adan,Aden,2,3,Unknown,5
2013,3,95,10,Saladin,Dawr,2,17,Unknown,5
2013,3,4,6,Kabul,Kabul,3,2,Taliban,6
2013,3,4,6,Khost,Khost,3,3,Unknown,6
2013,3,153,6,Khyber Pakhtunkhwa,Peshawar,3,15,Unknown,6
2013,3,4,6,Kandahar,Maywand district,2,3,Taliban,5
2013,3,603,8,Northern Ireland,Belfast,3,3,Dissident Republicans,6
2013,3,18,10,Capital,Sanabis,3,1,Unknown,6
2013,3,167,9,Dagestan,Izberbash,1,2,Unknown,5
2013,3,153,6,Khyber Pakhtunkhwa,Dera Ismail Khan,3,3,Lashkar-e-Jhangvi,6
2013,3,4,6,Kandahar,Kandahar,3,3,Unknown,6
2013,3,95,10,Diyala,Madain,3,14,Unknown,6
2013,3,95,10,Diyala,Kanaan,3,4,Unknown,6
2013,3,95,10,Diyala,Baqubah,3,14,Unknown,6
2013,3,167,9,Dagestan,Mutsalaul,2,3,Unknown,5
2013,3,92,6,Jammu and Kashmir,Tangmarg,2,17,Unknown,5
2013,3,44,4,Xinjiang,Hotan,7,3,Unknown,8
2013,3,4,6,Nangarhar,Shadal Bazaar,2,4,Taliban,5
2013,3,228,10,Al Hudaydah,Unknown,6,4,Al-Herak Al-Tihami Movement,5
2013,3,228,10,Marib,Al-Dama-Shika,7,21,Unknown,13
2013,3,95,10,Nineveh,Mosul,3,3,Unknown,6
2013,3,95,10,Al Anbar,Rutbah,1,2,Unknown,5
2013,3,60,10,Suez,Unknown,2,4,Unknown,5
2013,3,153,6,Federally Administered Tribal Areas,Landi Kotal,3,14,Unknown,6
2013,3,153,6,Federally Administered Tribal Areas,Khar Kalay,3,14,Unknown,6
2013,3,205,5,Pattani,Talo Kapo,2,2,Unknown,5
2013,3,205,5,Pattani,Sai Buri district,2,2,Unknown,5
2013,3,4,6,Badakhshan,Jurm district,2,3,Taliban,5
2013,3,153,6,Khyber Pakhtunkhwa,Adezai,2,17,Unknown,5
2013,3,95,10,Al Anbar,Hit,1,2,Unknown,5
2013,3,78,8,Attica,Athens,7,3,Anarchists,8
2013,3,153,6,Sindh,Karachi,2,3,Unknown,5
2013,3,95,10,Kirkuk,Kirkuk,2,14,Unknown,5
2013,3,95,10,Saladin,Siniyah,2,17,Unknown,5
2013,3,97,10,Golan Heights,Unknown,2,7,Unknown,5
2013,3,92,6,Chhattisgarh,Kotmara,8,14,Unknown,2
2013,3,160,5,Zamboanga del Norte,Tuburan,1,14,Unknown,5
2013,3,4,6,Nangarhar,Jalalabad,3,3,Taliban,6
2013,3,147,11,Kano,Kano,2,19,Boko Haram,5
2013,3,92,6,Assam,Kachurthal,3,8,Unknown,6
2013,3,78,8,Attica,Athens,7,1,Informal Anarchist Federation,8
2013,3,147,11,Borno,Konduga,3,3,Unknown,6
2013,3,147,11,Borno,Maiduguri,2,2,Unknown,5
2013,3,228,10,Abyan,Saqm,9,4,Al-Qaida in the Arabian Peninsula (AQAP),13
2013,3,195,11,North Darfur,Unknown,9,4,Sudan Liberation Movement,13
2013,3,4,6,Kandahar,Maywand district,2,4,Unknown,5
2013,3,95,10,Kirkuk,Dibis,3,3,Unknown,6
2013,3,95,10,Nineveh,Mosul,2,4,Unknown,5
2013,3,205,5,Yala,Ban Talo Mangabae,3,4,Unknown,6
2013,3,4,6,Wardak,Jalrez district,2,4,Taliban,5
2013,3,153,6,Sindh,Karachi,3,1,Unknown,6
2013,3,4,6,Parwan,Bagram,3,4,Taliban,6
2013,3,200,10,Damascus,Damascus,3,14,Unknown,6
2013,3,147,11,Borno,Ngala,2,3,Boko Haram,6
2013,3,92,6,Assam,Bongaigaon,3,19,United Bengali Liberation Front (UBLF),6
2013,3,92,6,Assam,Kheroni,3,14,Karbi People s Liberation Tigers (KPLT),6
2013,3,153,6,Balochistan,Gogart,2,19,Unknown,5
2013,3,4,6,Helmand,Khannesin district,3,14,Unknown,6
2013,3,147,11,Borno,Maiduguri,7,8,Unknown,8
2013,3,147,11,Borno,Maiduguri,1,22,Boko Haram,5
2013,3,147,11,Borno,Maiduguri,1,22,Boko Haram,5
2013,3,19,6,Dhaka,Dhaka,2,10,Unknown,8
2013,3,153,6,Federally Administered Tribal Areas,Dogar,3,4,Tehrik-i-Taliban Pakistan (TTP),6
2013,3,231,11,Manicaland,Makoni West,2,14,Unknown,8
2013,3,160,5,Bulacan,Meycauayan,2,2,Unknown,5
2013,3,93,5,Jakarta,Jakarta,3,3,Unknown,6
2013,3,92,6,Manipur,Moreh,3,2,Unknown,6
2013,3,200,10,Unknown,Unknown,4,19,Unknown,5
2013,3,45,3,Cauca,Unknown,3,3,Revolutionary Armed Forces of Colombia (FARC),6
2013,3,95,10,Nineveh,Mosul,1,14,Unknown,5
2013,3,95,10,Baghdad,Baghdad,2,17,Unknown,5
2013,3,153,6,Khyber Pakhtunkhwa,Bannu,3,3,Tehrik-i-Taliban Pakistan (TTP),6
2013,3,153,6,Khyber Pakhtunkhwa,Pabbi,3,2,Unknown,6
2013,3,153,6,Khyber Pakhtunkhwa,Peshawar,3,3,Unknown,6
2013,3,153,6,Balochistan,Quetta,1,2,Baloch Liberation Army (BLA),5
2013,3,153,6,Sindh,Karachi,3,1,Unknown,6
2013,3,228,10,Marib,Sirwah district,3,21,Tribesmen,6
2013,3,95,10,Nineveh,Mosul,1,14,Unknown,5
2013,3,78,8,Central Macedonia,Thessaloniki,3,2,Overall Deniers of Joining the Existing,6
2013,3,78,8,Central Macedonia,Thessaloniki,3,14,Overall Deniers of Joining the Existing,6
2013,3,78,8,Central Macedonia,Thessaloniki,3,2,Overall Deniers of Joining the Existing,6
2013,3,4,6,Helmand,Nahri Saraj district,3,4,Taliban,6
2013,3,4,6,Helmand,Sangin district,2,3,Taliban,5
2013,3,4,6,Khost,Dwah Manday,3,20,Unknown,6
2013,3,147,11,Kano,Kumbotso,2,8,Boko Haram,5
2013,3,1004,11,Jonglei,Unknown,2,7,Unknown,5
2013,3,167,9,Ingushetia,Galashki,3,4,Unknown,6
2013,3,200,10,Damascus,Damascus,3,7,Unknown,6
2013,3,4,6,Sari Pul,Sari Pul district,9,3,Taliban,13
2013,3,4,6,Kandahar,Sperwan,1,3,Taliban,6
2013,3,78,8,Eastern Macedonia and Thrace,Kavala,3,22,Unknown,6
2013,3,19,6,Dhaka,Dhaka,3,2,Unknown,6
2013,3,95,10,Saladin,Balad,2,3,Unknown,5
2013,3,110,10,Beqaa,Chtaura,2,2,Unknown,5
2013,3,200,10,Idlib,Atmeh,6,12,Islamic State of Iraq and the Levant (ISIL),13
2013,3,153,6,Balochistan,Kundi,6,18,Tehrik-i-Taliban Pakistan (TTP),5
2013,3,92,6,Jammu and Kashmir,Srinagar,2,3,Hizbul Mujahideen (HM),6
2013,3,153,6,Sindh,Karachi,2,12,Tehrik-i-Taliban Pakistan (TTP),5
2013,3,4,6,Kunduz,Imam Sahib district,3,2,Unknown,6
2013,3,153,6,Khyber Pakhtunkhwa,Jamrud,2,4,Unknown,5
2013,3,92,6,Assam,Golaghat district,6,8,Unknown,13
2013,3,110,10,Beqaa,Ksara,6,2,Unknown,5
2013,3,182,11,Banaadir,Mogadishu,3,2,Al-Shabaab,6
2013,3,18,10,Central,Nuwaidrat,3,3,Unknown,6
2013,3,18,10,Northern,Hamad,3,3,Unknown,6
2013,3,153,6,Unknown,Charro Pul,3,3,Unknown,6
2013,3,153,6,Sindh,Karachi,3,1,Unknown,6
2013,3,153,6,Punjab,Lahore,2,15,Unknown,5
2013,3,153,6,Sindh,Karachi,6,4,Unknown,13
2013,3,200,10,Damascus,Damascus,3,14,Unknown,6
2013,3,19,6,Khulna,Magura,3,2,Unknown,6
2013,3,4,6,Helmand,Fateh Muhammad Manda,2,10,Taliban,5
2013,3,4,6,Helmand,Toghi,2,2,Taliban,5
2013,3,95,10,Nineveh,Tal Afar district,3,3,Unknown,6
2013,3,95,10,Nineveh,Baaj district,3,3,Unknown,6
2013,3,92,6,Jharkhand,Manmaru,2,14,Communist Party of India - Maoist (CPI-Maoist),5
2013,3,92,6,Chhattisgarh,Sukma district,6,3,Communist Party of India - Maoist (CPI-Maoist),13
2013,3,95,10,Baghdad,Baghdad,3,2,Al-Qaida in Iraq,6
2013,3,95,10,Baghdad,Baghdad,3,2,Al-Qaida in Iraq,6
2013,3,95,10,Baghdad,Baghdad,3,2,Al-Qaida in Iraq,6
2013,3,95,10,Baghdad,Baghdad,3,2,Al-Qaida in Iraq,6
2013,3,4,6,Jawzjan,Unknown,2,4,Taliban,5
