iyear;imonth;iday;country;region;provstate;city;latitude;longitude;attacktype1;attacktype2;attacktype3;targtype1;natlty1;targtype2;natlty2;targtype3;natlty3;gname;gname2;gname3;weaptype1;weaptype2;weaptype3;weaptype4;nkill;nwound
2013;12;19;113;10;Butnan;Tubruq;32,073238;23,944855;3;;;1;113;;;;;Unknown;;;6;;;;1;0
2013;12;19;153;6;Balochistan;Quetta;30,200819;66,994354;3;;;14;153;;;;;Unknown;;;6;;;;1;19
2013;12;19;153;6;Khyber Pakhtunkhwa;Badaber;33,91758;71,562035;3;;;15;153;;;;;Unknown;;;6;;;;0;3
2013;12;19;95;10;Saladin;Sulayman Beg;34,790665;44,662151;3;;;20;95;;;;;Unknown;;;6;;;;0;0
2013;12;19;95;10;Al Anbar;Abu Ghraib;33,31065;44,038208;3;;;1;95;;;;;Unknown;;;6;;;;0;0
2013;12;19;95;10;Saladin;Yathrib;33,994591;44,357273;3;;;20;95;;;;;Unknown;;;6;;;;0;0
2013;12;19;95;10;Baghdad;Baghdad;33,303566;44,371773;3;;;14;95;;;;;Unknown;;;6;;;;15;28
2013;12;19;95;10;Babil;Yusufiyah;33,07835;44,254719;3;;;14;95;;;;;Unknown;;;6;;;;9;28
2013;12;19;95;10;Babil;Latifiyah;32,982933;44,361595;3;;;14;95;;;;;Unknown;;;6;;;;12;23
2013;12;19;95;10;Al Anbar;Abu Ghraib;33,304733;44,132883;2;;;17;95;;;;;Unknown;;;5;;;;5;2
2013;12;19;95;10;Saladin;Mishahda;33,649971;44,261543;3;;;4;95;;;;;Unknown;;;6;;;;2;4
2013;12;19;95;10;Nineveh;Mosul;36,354145;43,14357;2;;;3;95;;;;;Unknown;;;5;;;;1;3
2013;12;19;41;11;Bangui;Bangui;4,37474;18,551292;3;;;7;422;;;;;Anti-Balaka Militia;;;6;;;;1;7
2013;12;19;1004;11;Jonglei;Akobo;7,790106;33,004466;2;;;7;422;;;;;Unknown;;;5;;;;13;
2013;12;19;205;5;Pattani;Talo Due Raman;6,597869;101,564596;3;;;3;205;8;205;;;Unknown;;;6;;;;0;0
2013;12;19;205;5;Pattani;Manang Dalam;6,64416;101,604401;1;;;2;205;;;;;Separatists;;;5;;;;1;0
2013;12;19;95;10;Kirkuk;Mansuriyah;35,40225;43,88447;3;;;3;95;;;;;Unknown;;;6;;;;0;0
2013;12;19;205;5;Bangkok;Bangkok;13,785793;100,560852;7;;;14;205;;;;;Unknown;;;8;12;;;0;0
2013;12;19;153;6;Balochistan;Panjgur;26,972136;64,114571;3;;;4;153;;;;;Unknown;;;6;;;;0;0
2013;12;19;92;6;Goa;Revora;15,651387;73,85052;8;;;2;92;;;;;Unknown;;;9;;;;0;1
2013;12;19;228;10;Marib;Wadi;15,459284;45,429539;3;;;21;228;;;;;Tribesmen;;;6;;;;0;0
2013;12;18;153;6;Sindh;Karachi;24,891115;67,143311;3;;;14;153;;;;;Unknown;;;6;;;;1;1
2013;12;19;92;6;Jharkhand;Gumla district;23,041512;84,544486;9;;;14;92;;;;;Maoists;;;13;;;;1;2
2013;12;19;95;10;Al Anbar;Radhwaniyah;33,303566;44,371773;3;;;14;95;;;;;Unknown;;;6;;;;2;7
2013;12;19;95;10;Babil;Jurf al-Sakhar;32,867008;44,220455;1;;;2;95;;;;;Unknown;;;5;;;;1;0
2013;12;19;95;10;Al Anbar;Ramadi;33,420948;43,295662;2;;;8;95;;;;;Unknown;;;5;;;;0;1
2013;12;19;92;6;Jharkhand;Unknown;23,46391;85,456342;3;;;1;92;;;;;Maoists;;;6;;;;0;0
2013;12;19;69;8;Corsica;Sagone;42,116939;8,702529;3;;;1;238;;;;;Unknown;;;6;;;;0;0
2013;12;20;147;11;Borno;Bama;11,526846;13,69271;6;2;;4;147;14;147;;;Boko Haram;;;6;5;;;70;
2013;12;20;113;10;Derna;Derna;32,760422;22,635265;1;;;4;113;;;;;Unknown;;;5;;;;1;0
2013;12;20;45;3;Norte de Santander;Pelagorro;8,833333;-73,2;3;;;21;45;;;;;National Liberation Army of Colombia (ELN);;;6;;;;0;0
2013;12;20;45;3;Huila;Baraya;3,153056;-75,053056;3;;;20;45;;;;;Revolutionary Armed Forces of Colombia (FARC);;;6;;;;0;0
2013;12;20;160;5;Surigao del Sur;Tagbina;8,45;126,166667;7;;;1;160;;;;;New People's Army (NPA);;;5;9;;;0;0
2013;12;20;95;10;Kirkuk;Kirkuk;35,45211;44,375465;3;;;20;95;;;;;Unknown;;;6;;;;0;0
2013;12;20;95;10;Diyala;Khanaqin;34,347343;45,383274;3;;;15;95;;;;;Unknown;;;6;;;;1;0
2013;12;20;95;10;Al Anbar;Haditha district;34,12866;42,358;3;;;2;95;;;;;Unknown;;;6;;;;3;0
2013;12;20;182;11;Banaadir;Mogadishu;2,059819;45,326115;3;;;20;;;;;;Al-Shabaab;;;6;;;;1;0
2013;12;20;153;6;Sindh;Karachi;24,891115;67,143311;3;;;3;153;14;153;;;Tehrik-i-Taliban Pakistan (TTP);;;6;;;;3;19
2013;12;20;160;5;Metropolitan Manila;Manila;14,599352;120,984772;1;;;2;160;14;160;;;Unknown;;;5;;;;4;5
2013;12;20;95;10;Kirkuk;Hawijah district;35,324825;43,766922;3;2;;14;95;;;;;Unknown;;;6;5;;;6;0
2013;12;20;95;10;Saladin;Tuz Khormato;34,881348;44,62513;3;;;14;95;;;;;Unknown;;;6;;;;8;23
2013;12;20;95;10;Saladin;Tuz Khormato;34,881348;44,62513;3;;;14;95;;;;;Unknown;;;6;;;;3;2
2013;12;20;95;10;Kirkuk;Unknown;35,329201;43,943679;3;;;14;95;;;;;Unknown;;;6;;;;2;0
2013;12;20;153;6;Balochistan;Chaman;30,92211;66,45153;3;;;4;153;14;153;;;Unknown;;;6;;;;0;1
2013;12;20;95;10;Nineveh;Mosul;36,354145;43,14357;3;;;3;95;;;;;Unknown;;;6;;;;1;1
2013;12;20;95;10;Sulaymaniyah;Sulaymaniyah;35,567009;45,385494;3;;;3;95;;;;;Unknown;;;6;;;;0;3
2013;12;20;95;10;Saladin;Shirqat district;35,490866;43,106017;2;;;3;95;17;95;;;Unknown;;;5;;;;1;4
2013;12;20;153;6;Khyber Pakhtunkhwa;Peshawar;34,006004;71,53743;3;;;14;153;;;;;Unknown;;;6;;;;0;0
2013;12;20;153;6;Khyber Pakhtunkhwa;Peshawar;34,006004;71,53743;3;;;1;153;;;;;Unknown;;;6;;;;0;0
2013;12;20;153;6;Balochistan;Khuzdar;27,809921;66,620956;1;;;14;153;;;;;Tehrik-e-Nifaz-e-Aman Balochistan-Jhalawan Brigade (TNAB-Jhalawan Brigade);;;6;;;;0;0
2013;12;20;110;10;Beirut;Beirut;33,888523;35,503513;1;;;14;110;;;;;Unknown;;;9;;;;0;1
2013;12;20;92;6;Odisha;Rayagada district;19,188299;83,439735;7;;;1;92;;;;;Maoists;;;8;;;;0;0
2013;12;20;95;10;Al Anbar;Hit district;33,635131;42,826324;3;;;14;95;;;;;Unknown;;;6;;;;1;0
2013;12;20;95;10;Nineveh;Mosul;36,354145;43,14357;3;;;3;95;;;;;Unknown;;;6;;;;0;2
2013;12;20;95;10;Diyala;Madain;33,100529;44,584492;3;;;14;95;;;;;Unknown;;;6;;;;2;5
2013;12;20;95;10;Saladin;Balad;34,010471;44,148235;3;;;3;95;;;;;Unknown;;;6;;;;1;3
2013;12;20;95;10;Nineveh;Hammam al-Alil;36,158558;43,2551;3;;;4;95;;;;;Unknown;;;6;;;;1;2
2013;12;20;95;10;Al Anbar;Shajariyah;33,433487;43,367092;1;;;14;95;;;;;Unknown;;;6;;;;0;0
2013;12;20;92;6;Manipur;Jiribam;24,80189;93,12336;6;;;14;92;;;;;Unknown;;;13;;;;;
2013;12;21;113;10;Wahat;Sarir;27,658915;22,495108;6;2;;1;113;;;;;Zwai Tribe;;;5;;;;5;
2013;12;21;160;5;Sorsogon;Casiguran;12,874442;124,010727;2;;;4;160;;;;;New People's Army (NPA);;;5;;;;;
2013;12;21;160;5;Sorsogon;Gubat;12,920182;124,122775;2;;;4;160;;;;;New People's Army (NPA);;;5;;;;;
2013;12;21;95;10;Saladin;Shirqat district;35,504758;43,237457;2;;;3;95;;;;;Unknown;;;5;;;;2;2
2013;12;21;95;10;Al Anbar;Ramadi;33,420948;43,295662;2;;;4;95;;;;;Unknown;;;5;;;;;
2013;12;21;182;11;Mudug;Galkayo;6,774396;47,429031;3;;;4;182;;;;;Al-Shabaab;;;6;;;;0;5
2013;12;21;153;6;Khyber Pakhtunkhwa;Jamrud;34,002579;71,382477;2;;;2;153;;;;;Unknown;;;5;;;;1;0
2013;12;21;1004;11;Jonglei;Bor;6,214625;31,565508;2;;;7;422;;;;;Unknown;;;5;;;;0;3
2013;12;21;19;6;Dhaka;Dhaka;23,791275;90,418205;1;;;14;19;;;;;Jamaat-E-Islami (Bangladesh);;;6;;;;0;2
2013;12;21;153;6;Khyber Pakhtunkhwa;Peshawar;34,006004;71,53743;3;;;15;153;;;;;Unknown;;;6;;;;0;2
2013;12;21;155;10;Gaza Strip;Khan Yunis;31,346964;34,30143;3;;;20;;;;;;Unknown;;;6;;;;0;1
2013;12;21;155;10;West Bank;Bethlehem;31,704338;35,194355;3;;;15;155;;;;;Unknown;;;6;8;;;0;0
2013;12;21;228;10;Hadramawt;Qatn district;16;48,5;6;2;;4;228;;;;;Tribesmen;;;5;;;;3;
2013;12;21;4;6;Farah;Pusht Rod district;32,480918;62,028239;6;;;2;4;;;;;Taliban;;;13;;;;0;0
2013;12;21;228;10;Adan;Mansura;12,867085;44,981911;3;;;3;228;;;;;Southern Mobility Movement (Yemen);;;6;;;;0;0
2013;12;20;4;6;Kunar;Shaigal Aw Shiltan district;35,071031;70,705154;1;;;4;4;;;;;Taliban;;;5;8;;;4;0
2013;12;21;4;6;Herat;Herat;34,346722;62,197315;2;;;4;4;;;;;Taliban;;;5;;;;1;0
2013;12;21;153;6;Khyber Pakhtunkhwa;Naurang;32,823055;70,783745;6;;;14;153;;;;;Unknown;;;5;;;;0;0
2013;12;21;153;6;Sindh;Shikarpur;27,96175;68,642342;6;;;8;153;;;;;Unknown;;;13;;;;0;0
2013;12;21;228;10;Al Bayda;Unknown;14,358866;45,449806;1;;;14;228;;;;;Al-Qaida in the Arabian Peninsula (AQAP);;;6;;;;1;2
2013;12;21;228;10;Lahij;Lahij;13,063399;44,880882;2;;;3;228;;;;;Southern Mobility Movement (Yemen);;;5;;;;0;5
2013;12;21;95;10;Al Anbar;Fallujah;33,349159;43,784199;2;;;3;95;;;;;Unknown;;;5;;;;4;0
2013;12;21;95;10;Babil;Latifiyah;32,982933;44,361595;3;;;14;95;;;;;Unknown;;;6;;;;2;7
2013;12;21;95;10;Kirkuk;Kirkuk;35,45211;44,375465;3;;;4;95;;;;;Unknown;;;6;;;;2;0
2013;12;21;92;6;Maharashtra;Kamshet;18,759738;73,596658;1;;;14;92;;;;;Unknown;;;5;;;;0;1
2013;12;21;19;6;Rajshahi;Bogra;24,847266;89,373938;3;;;14;19;;;;;Jamaat-E-Islami (Bangladesh);;;6;;;;0;8
2013;12;21;228;10;Amanat Al Asimah;Sanaa;15,325443;44,211895;9;;;3;228;;;;;Al-Qaida in the Arabian Peninsula (AQAP);;;13;;;;1;3
2013;12;21;228;10;Hadramawt;Mukalla;14,54397;49,12458;2;;;4;228;;;;;Unknown;;;5;;;;7;0
2013;12;21;147;11;Kaduna;Madakiya;9,617561;8,309549;2;;;14;147;;;;;Fulani extremists;;;5;;;;2;4
2013;12;21;95;10;Nineveh;Baaj;36,045059;41,716717;2;;;3;95;;;;;Unknown;;;5;;;;2;0
2013;12;21;60;10;North Sinai;Arish;31,126646;33,800865;3;;;4;60;;;;;Unknown;;;6;;;;0;0
2013;12;21;228;10;Marib;Wadi district;15,459284;45,429539;3;;;21;228;;;;;Tribesmen;;;6;;;;0;0
2013;12;21;69;8;Rhone-Alpes;Lyon;45,746887;4,844915;8;;;1;69;;;;;Jewish Defense League (JDL);;;9;;;;0;
2013;12;21;153;6;Balochistan;Kech district;26,157903;63,011656;1;;;14;153;;;;;Unknown;;;6;;;;0;0
2013;12;21;95;10;Saladin;Shirqat;35,499439;43,234894;3;;;3;95;;;;;Unknown;;;6;;;;3;5
2013;12;21;95;10;Nineveh;Qayarah;35,79813;43,294178;1;;;2;95;;;;;Unknown;;;5;;;;0;2
2013;12;21;95;10;Kirkuk;Riyadh;35,272076;43,915043;3;;;4;95;;;;;Unknown;;;6;;;;1;2
2013;12;21;95;10;Baghdad;Baghdad;33,303566;44,371773;2;;;8;95;;;;;Unknown;;;5;;;;0;1
2013;12;21;95;10;Al Anbar;Fallujah;33,349159;43,784199;2;;;3;95;;;;;Unknown;;;5;;;;1;0
2013;12;21;95;10;Al Anbar;Fallujah;33,349159;43,784199;2;;;3;95;;;;;Unknown;;;5;;;;1;0
2013;12;22;113;10;Benghazi;Barsis;32,42202;20,451099;3;;;4;113;14;113;;;Ansar al-Sharia (Libya);;;6;;;;14;3
2013;12;22;205;5;Songkhla;Padang Besar;6,666423;100,322019;3;;;3;205;;;;;Runda Kumpulan Kecil (RKK);;;6;;;;0;0
2013;12;22;113;10;Wahat;Ajdabiya;30,757133;20,237541;6;2;;14;113;;;;;Libya Shield Force;Island Brigade (Libya);Zwai Tribe;6;5;8;;1;
2013;12;22;205;5;Songkhla;Sadao;6,637923;100,421034;3;;;3;205;;;;;Runda Kumpulan Kecil (RKK);;;6;;;;0;0
2013;12;22;205;5;Songkhla;Danok;6,521919;100,421115;3;;;1;205;;;;;Runda Kumpulan Kecil (RKK);;;6;;;;2;25
2013;12;22;205;5;Phuket;Phuket;7,880448;98,39225;3;;;3;205;;;;;Barisan Revolusi Nasional (BRN);;;6;;;;0;0
2013;12;22;182;11;Banaadir;Mogadishu;2,059819;45,326115;2;;;2;182;;;;;Al-Shabaab;;;5;;;;1;0
2013;12;22;95;10;Al Anbar;Unknown;32,559761;41,919647;3;;;9;95;;;;;Unknown;;;6;;;;0;0
2013;12;22;95;10;Al Anbar;Juwaybah;33,439594;43,401226;3;;;20;95;;;;;Unknown;;;6;;;;0;0
2013;12;23;95;10;Nineveh;Mosul;36,354145;43,14357;3;;;14;95;;;;;Unknown;;;6;;;;0;0
2013;12;22;95;10;Kirkuk;Unknown;35,329201;43,943679;3;;;4;95;;;;;Unknown;;;6;;;;0;0
2013;12;22;95;10;Kirkuk;Dibis district;35,688611;44,109167;2;;;4;95;;;;;Islamic State of Iraq and the Levant (ISIL);;;5;;;;3;1
2013;12;22;60;10;Cairo;Cairo;30,084629;31,334314;3;;;15;60;;;;;Unknown;;;6;;;;0;0
2013;12;21;4;6;Ghazni;Waghaz district;33,387159;68,317731;1;;;2;4;;;;;Taliban;;;6;;;;0;2
2013;12;22;4;6;Herat;Unknown;34,179998;61,725826;1;;;3;4;;;;;Taliban;;;6;;;;0;0
2013;12;22;200;10;Homs;Umm Al-Amad;34,814651;37,01833;3;;;8;200;;;;;Unknown;;;6;;;;21;
2013;12;22;95;10;Diyala;Madain;33,100529;44,584492;3;;;14;95;;;;;Unknown;;;6;;;;2;7
2013;12;22;92;6;Jharkhand;Budhaniya;24,4833;86,7;6;;;1;92;;;;;Communist Party of India - Maoist (CPI-Maoist);;;5;;;;0;0
2013;12;22;4;6;Takhar;Unknown;36,663244;69,527413;6;;;2;4;;;;;Unknown;;;5;;;;0;0
2013;12;22;228;10;Hadramawt;Mukalla;14,54397;49,12458;6;2;;4;228;;;;;Unknown;;;5;;;;;1
2013;12;22;155;10;West Bank;Maale Adumim;31,907141;35,198219;2;;;3;97;;;;;Unknown;;;9;;;;0;0
2013;12;21;228;10;Adan;Aden;12,825647;44,846416;2;;;3;228;;;;;Unknown;;;5;;;;0;1
2013;12;22;97;10;Tel Aviv;Bat Yam;32,08297;34,811886;3;;;19;97;;;;;Palestinian Islamic Jihad (PIJ);;;6;;;;0;1
2013;12;22;92;6;Assam;Chirang district;26,63755;90,644049;6;;;1;92;;;;;National Democratic Front of Bodoland (NDFB);;;5;;;;0;0
2013;12;22;95;10;Al Anbar;Tharthar;33,683266;43,473259;3;;;4;95;;;;;Unknown;;;6;;;;1;2
2013;12;22;4;6;Jawzjan;Qush Tepa district;36,193333;65,3525;3;;;4;4;;;;;Taliban;;;6;;;;1;2
2013;12;22;153;6;Khyber Pakhtunkhwa;Badaber;33,91758;71,562035;3;;;3;153;;;;;Unknown;;;6;;;;0;0
2013;12;22;153;6;Balochistan;Dera Murad Jamali;28,54439;68,218002;3;;;20;153;;;;;Unknown;;;6;;;;0;0
2013;12;22;153;6;Balochistan;Turbat;25,999413;63,047451;7;;;16;153;;;;;Unknown;;;8;;;;0;0
2013;12;22;69;8;Rhone-Alpes;Villeurbanne;45,771944;4,890171;6;;;14;69;;;;;Jewish Defense League (JDL);;;9;;;;0;1
2013;12;22;92;6;Odisha;Karli;19,041302;83,184964;7;;;2;92;;;;;Maoists;;;8;;;;0;0
2013;12;22;95;10;Diyala;Nahrawan;33,375759;44,702866;3;;;14;95;;;;;Unknown;;;6;;;;1;9
2013;12;22;95;10;Al Anbar;Abu Ghraib;33,31065;44,038208;3;;;14;95;;;;;Unknown;;;6;;;;1;7
2013;12;22;95;10;Saladin;Tikrit district;34,772076;43,797684;2;;;17;95;;;;;Unknown;;;5;;;;1;0
2013;12;22;95;10;Saladin;Tuz Khormato;34,881348;44,62513;3;;;3;95;;;;;Unknown;;;6;;;;0;4
2013;12;22;95;10;Saladin;Tikrit;34,621521;43,668377;3;;;4;95;;;;;Unknown;;;6;;;;0;0
2013;12;22;205;5;Songkhla;Danok;6,522319;100,421625;3;;;1;205;;;;;Runda Kumpulan Kecil (RKK);;;6;;;;0;0
2013;12;22;205;5;Songkhla;Danok;6,522319;100,421625;3;;;1;205;;;;;Runda Kumpulan Kecil (RKK);;;6;;;;0;0
2013;12;22;19;6;Dhaka;Dhaka;23,791275;90,418205;2;;;15;19;;;;;Jama'atul Mujahideen Bangladesh (JMB);;;9;;;;6;0
2013;12;23;153;6;Balochistan;Turbat;25,999413;63,047451;2;;;1;153;4;153;;;Baloch Republican Army (BRA);;;5;5;;;6;2
2013;12;23;45;3;Antioquia;Briceno;7,111846;-75,549612;3;;;3;45;;;;;Revolutionary Armed Forces of Colombia (FARC);;;6;;;;0;2
2013;12;23;147;11;Kano;Kano;11,974328;8,50026;6;;;1;110;;;;;Ansaru (Jama'atu Ansarul Muslimina Fi Biladis Sudan);;;5;;;;0;2
2013;12;23;228;10;Marib;Unknown;15,515888;45,449806;3;;;2;228;;;;;Unknown;;;6;;;;0;0
2013;12;23;95;10;Baghdad;Baghdad;33,303566;44,371773;3;;;14;95;;;;;Unknown;;;6;;;;3;5
2013;12;23;95;10;Al Anbar;Abu Ghraib;33,31065;44,038208;3;;;4;95;;;;;Unknown;;;6;;;;6;7
2013;12;23;95;10;Al Anbar;Abu Ghraib;33,31065;44,038208;3;;;4;95;;;;;Unknown;;;6;;;;2;2
2013;12;23;95;10;Baghdad;Baghdad;33,303566;44,371773;2;;;14;95;;;;;Unknown;;;5;;;;2;3
2013;12;23;95;10;Diyala;Baqubah;33,74324;44,623825;2;;;14;95;;;;;Unknown;;;5;;;;1;4
2013;12;23;95;10;Saladin;Tikrit;34,621521;43,668377;5;3;;10;95;;;;;Islamic State of Iraq and the Levant (ISIL);;;6;6;5;;9;8
2013;12;23;160;5;Pangasinan;Sabangan;16,0325;120,153056;2;;;2;160;;;;;Unknown;;;5;;;;0;0
2013;12;23;4;6;Helmand;Unknown;31,363018;63,934078;2;;;4;422;;;;;Unknown;;;5;;;;1;0
2013;12;23;4;6;Laghman;Alingar district;34,788105;70,478894;2;;;4;422;;;;;Taliban;;;5;;;;1;0
2013;12;23;96;8;Dublin;Tallaght;53,284904;-6,36717;3;;;14;96;;;;;Unknown;;;6;;;;0;0
2013;12;23;603;8;Northern Ireland;Lisnaskea;54,253718;-7,44106;2;;;3;233;;;;;Dissident Republicans;;;5;;;;0;0
2013;12;23;141;6;Central;Dhading district;27,971136;84,898478;7;;;14;141;;;;;Unknown;;;8;;;;0;0
2013;12;23;141;6;Central;Dhading district;27,971136;84,898478;7;;;14;141;;;;;Unknown;;;8;;;;0;0
2013;12;23;141;6;Central;Dhading district;27,971136;84,898478;7;;;14;141;;;;;Unknown;;;8;;;;0;0
2013;12;23;141;6;Central;Dhading district;27,971136;84,898478;2;7;;15;141;;;;;Unknown;;;8;9;;;0;
2013;12;23;97;10;Southern;Ashkelon;31,670149;34,575153;3;;;19;97;;;;;Unknown;;;6;;;;0;0
2013;12;23;113;10;Benghazi;Benghazi;32,069286;20,151144;2;;;4;113;;;;;Unknown;;;5;;;;0;1
2013;12;23;205;5;Yala;Ban Bannang Kuwae;6,266712;101,235592;2;;;14;205;;;;;Unknown;;;5;;;;1;3
2013;12;23;4;6;Zabul;Unknown;32,191878;67,189449;3;;;4;4;;;;;Unknown;;;6;;;;1;0
2013;12;23;160;5;Cagayan;Allacapan;18,225667;121,559271;2;;;4;160;;;;;New People's Army (NPA);;;5;;;;1;0
2013;12;23;92;6;Jharkhand;Simdega district;22,607206;84,501531;6;;;14;92;;;;;People's Liberation Front of India;;;9;;;;3;0
2013;12;23;4;6;Kandahar;Panjwai district;31,024308;65,190731;3;;;20;;;;;;Unknown;;;6;;;;0;0
2013;12;23;95;10;Al Anbar;Akashat;33,668545;39,967896;3;;;4;95;;;;;Unknown;;;6;;;;2;0
2013;12;23;95;10;Nineveh;Muhallabiyah;36,263832;42,707668;3;;;3;95;;;;;Unknown;;;6;;;;0;2
2013;12;23;95;10;Unknown;Unknown;;;2;;;3;95;;;;;Al-Nusrah Front;;;5;;;;8;
2013;12;23;95;10;Nineveh;Mosul;36,354145;43,14357;2;;;4;95;;;;;Unknown;;;5;;;;1;0
2013;12;23;4;6;Helmand;Unknown;31,363647;63,958611;3;;;4;4;;;;;Unknown;;;6;;;;1;0
2013;12;23;228;10;Shabwah;Ausailan district;15,080921;45,858916;7;;;21;228;;;;;Unknown;;;13;;;;0;0
2013;12;24;205;5;Yala;Tha Sap;6,531716;101,246712;3;;;3;205;;;;;Unknown;;;6;;;;0;2
2013;12;24;182;11;Gedo;Garbahaareey;3,32728;42,218563;9;;;4;182;;;;;Al-Shabaab;;;13;;;;8;1
2013;12;24;182;11;Gedo;Bardere;2,349308;42,280334;9;;;4;182;14;182;;;Al-Shabaab;;;13;;;;5;
2013;12;24;95;10;Karbala;Karbala;32,604393;44,007145;3;;;14;95;;;;;Unknown;;;6;;;;2;17
2013;12;24;60;10;Dakahlia;Mansoura;31,039309;31,379664;3;;;3;60;;;;;Ansar Bayt al-Maqdis (Ansar Jerusalem);;;6;;;;16;130
2013;12;24;153;6;Sindh;Karachi;24,891115;67,143311;3;;;15;153;;;;;Unknown;;;6;;;;2;12
2013;12;24;153;6;Sindh;Karachi;24,891115;67,143311;3;;;15;153;;;;;Unknown;;;6;;;;2;12
2013;12;24;4;6;Faryab;Almar district;35,848126;64,24248;9;;;4;4;;;;;Taliban;;;13;;;;1;1
2013;12;24;153;6;Sindh;Karachi;24,891115;67,143311;3;;;14;153;;;;;Unknown;;;6;;;;0;0
2013;12;24;153;6;Sindh;Karachi;24,891115;67,143311;3;;;14;153;;;;;Unknown;;;6;;;;0;3
2013;12;24;153;6;Sindh;Karachi;24,891115;67,143311;1;;;10;153;;;;;Unknown;;;5;;;;0;4
2013;12;24;153;6;Khyber Pakhtunkhwa;Manshera;34,332588;73,202805;3;;;3;153;19;153;;;Unknown;;;6;;;;2;2
2013;12;24;153;6;Khyber Pakhtunkhwa;Manshera;34,332588;73,202805;3;;;3;153;8;153;;;Unknown;;;6;;;;1;3
2013;12;23;160;5;Davao del Norte;Panabo;7,308707;125,684118;7;;;19;160;;;;;New People's Army (NPA);;;5;8;;;0;0
2013;12;24;110;10;South;Sidon;33,550434;35,370964;3;;;14;110;;;;;Unknown;;;6;;;;0;0
2013;12;24;95;10;Al Anbar;Fallujah;33,349159;43,784199;1;;;2;95;;;;;Unknown;;;6;;;;0;2
2013;12;24;97;10;Southern;Nahal Oz;31,472609;34,497696;2;;;2;97;;;;;Popular Resistance Committees;;;5;;;;1;0
2013;12;23;141;6;Central;Dhading district;27,971136;84,898478;7;;;14;141;;;;;Unknown;;;8;;;;0;0
2013;12;24;205;5;Yala;Than To district;6,075992;101,297732;3;;;3;205;;;;;Unknown;;;6;;;;0;4
2013;12;24;113;10;Benghazi;Benghazi;32,069286;20,151144;2;;;4;113;;;;;Unknown;;;5;;;;1;0
2013;12;24;113;10;Benghazi;Benghazi;32,069286;20,151144;3;;;4;113;;;;;Unknown;;;6;;;;0;1
2013;12;24;4;6;Kunar;Sirkanay district;34,801685;71,215966;3;;;3;4;;;;;Taliban;;;6;;;;1;1
2013;12;24;113;10;Wahat;Ajdabiya;30,757133;20,237541;3;;;14;113;;;;;Unknown;;;6;;;;0;0
2013;12;24;95;10;Saladin;Tuz Khormato;34,881348;44,62513;3;;;3;95;;;;;Unknown;;;6;;;;0;3
2013;12;24;95;10;Diyala;Unknown;33,773349;45,14945;3;;;3;95;;;;;Unknown;;;6;;;;0;3
2013;12;24;228;10;Ad Dali;Unknown;13,843289;44,759748;9;;;2;228;4;228;;;Southern Mobility Movement (Yemen);;;13;;;;4;20
2013;12;24;95;10;Diyala;Baqubah;33,74324;44,623825;2;;;3;95;;;;;Unknown;;;5;;;;0;1
2013;12;24;95;10;Diyala;Baqubah;33,74324;44,623825;3;;;14;95;;;;;Unknown;;;6;;;;0;2
2013;12;24;95;10;Diyala;Baqubah;33,74324;44,623825;3;;;14;95;;;;;Unknown;;;6;;;;0;1
2013;12;24;95;10;Al Anbar;Fallujah;33,349159;43,784199;3;;;4;95;;;;;Unknown;;;6;;;;0;7
2013;12;24;95;10;Al Anbar;Ramadi;33,420948;43,295662;3;;;14;95;;;;;Unknown;;;6;;;;0;1
2013;12;24;95;10;Al Anbar;Ramadi;33,420948;43,295662;3;;;20;95;;;;;Unknown;;;6;;;;0;0
2013;12;24;95;10;Al Anbar;Fallujah;33,349159;43,784199;2;;;3;95;;;;;Unknown;;;5;;;;1;3
2013;12;24;4;6;Faryab;Pashtun Kot district;35,598206;64,763659;9;;;3;4;;;;;Taliban;;;13;;;;6;1
2013;12;24;4;6;Ghazni;Giro district;33,142355;68,383972;9;;;3;4;;;;;Unknown;;;13;;;;3;3
2013;12;24;4;6;Herat;Herat;34,346722;62,197315;2;;;4;4;;;;;Unknown;;;5;;;;1;0
2013;12;24;95;10;Baghdad;Baghdad;33,303566;44,371773;3;;;3;95;;;;;Unknown;;;6;;;;0;3
2013;12;24;95;10;Saladin;Tuz Khormatu district;34,803412;44,625464;3;;;3;95;;;;;Unknown;;;6;;;;0;4
2013;12;24;95;10;Nineveh;Mosul;36,354145;43,14357;3;;;14;95;;;;;Unknown;;;6;;;;0;2
2013;12;24;95;10;Nineveh;Mosul;36,354145;43,14357;3;;;15;95;;;;;Unknown;;;6;;;;1;3
2013;12;24;95;10;Nineveh;Mosul;36,354145;43,14357;3;;;14;95;;;;;Unknown;;;6;;;;0;4
2013;12;24;95;10;Baghdad;Baghdad;33,303566;44,371773;3;;;1;95;;;;;Unknown;;;6;;;;1;4
2013;12;24;95;10;Saladin;Falahat;33,664354;44,373779;3;;;4;95;;;;;Unknown;;;6;;;;2;1
2013;12;24;95;10;Nineveh;Ali Rash;36,288139;43,295368;3;;;14;95;;;;;Unknown;;;6;;;;3;8
2013;12;24;95;10;Nineveh;Mosul;36,354145;43,14357;2;;;3;95;;;;;Unknown;;;5;;;;1;1
2013;12;25;153;6;Balochistan;Loti;28,948411;69,398299;3;;;21;153;;;;;Baloch Republican Army (BRA);;;6;;;;0;0
