iyear;imonth;iday;country;region;provstate;city;attacktype1;targtype1;gname;weaptype1
2017;10;10;95;10;Al Anbar;Kassara;3;4;Islamic State of Iraq and the Levant (ISIL);6
2017;10;10;4;6;Sari Pul;Sayyad district;9;14;Taliban;13
2017;10;10;182;11;Lower Shebelle;Afgoye;3;4;Unknown;6
2017;10;11;95;10;Baghdad;Baghdad;3;1;Unknown;6
2017;10;11;95;10;Al Anbar;Hit;3;1;Islamic State of Iraq and the Levant (ISIL);6
2017;10;10;45;3;Cesar;Sanin Villa;3;3;Unknown;6
2017;10;11;4;6;Sari Pul;Sayyad district;6;1;Khorasan Chapter of the Islamic State;13
2017;10;11;4;6;Balkh;Mazari Sharif;1;2;Unknown;5
2017;10;11;200;10;Damascus;Damascus;3;3;Islamic State of Iraq and the Levant (ISIL);6
2017;10;11;41;11;Basse-Kotto;Kembe;9;15;Anti-Balaka Militia;13
2017;10;10;147;11;Borno;Yamteke;3;4;Boko Haram;6
2017;10;11;153;6;Balochistan;Kalanch;3;19;Baloch Liberation Front (BLF);6
2017;10;11;153;6;Khyber Pakhtunkhwa;Bannu;3;20;Unknown;6
2017;10;2;200;10;Homs;Qaryatayn;6;14;Islamic State of Iraq and the Levant (ISIL);5
2017;10;11;92;6;Jharkhand;Jordag;3;8;Jharkhand Janmukti Parishad (JJP);6
2017;10;11;182;11;Middle Shebelle;Basra;2;4;Al-Shabaab;5
2017;10;11;92;6;Andhra Pradesh;Darakonda;7;16;Communist Party of India - Maoist (CPI-Maoist);8
2017;10;11;229;11;North Kivu;Bweza;2;2;Democratic Front for the Liberation of Rwanda (FDLR);5
2017;10;11;4;6;Khost;Khost;3;3;Unknown;6
2017;10;11;147;11;Borno;Maiduguri;3;1;Boko Haram;6
2017;10;11;147;11;Borno;Maiduguri;3;20;Boko Haram;6
2017;10;11;4;6;Jawzjan;Chaharbagh;2;3;Taliban;5
2017;10;11;5;9;Shkoder;Shkoder;3;2;Unknown;6
2017;10;11;92;6;Chhattisgarh;Gangaloor;3;3;Maoists;6
2017;10;11;92;6;Chhattisgarh;Palnar;3;3;Maoists;6
2017;10;11;182;11;Hiiraan;Durdur;3;20;Al-Shabaab;6
2017;10;11;92;6;Kerala;Namathpally;3;14;Unknown;6
2017;10;12;95;10;Baghdad;Baghdad;3;14;Unknown;6
2017;10;12;95;10;Baghdad;Baghdad;3;1;Unknown;6
2017;10;12;95;10;Saladin;Tarmiyah;3;1;Unknown;6
2017;10;12;95;10;Kirkuk;Kirkuk;3;22;Unknown;6
2017;10;12;95;10;Saladin;Unknown;3;4;Islamic State of Iraq and the Levant (ISIL);6
2017;10;12;95;10;Diyala;Qarah Tapah;6;14;Islamic State of Iraq and the Levant (ISIL);13
2017;10;12;95;10;Diyala;Qarah Tapah;6;14;Islamic State of Iraq and the Levant (ISIL);13
2017;10;12;95;10;Diyala;Qarah Tapah;6;14;Islamic State of Iraq and the Levant (ISIL);13
2017;10;12;95;10;Diyala;Qarah Tapah;6;14;Islamic State of Iraq and the Levant (ISIL);13
2017;10;12;95;10;Diyala;Qarah Tapah;6;14;Islamic State of Iraq and the Levant (ISIL);13
2017;10;12;95;10;Diyala;Qarah Tapah;6;14;Islamic State of Iraq and the Levant (ISIL);13
2017;10;12;95;10;Diyala;Qarah Tapah;6;14;Islamic State of Iraq and the Levant (ISIL);13
2017;10;12;95;10;Diyala;Qarah Tapah;6;14;Islamic State of Iraq and the Levant (ISIL);13
2017;10;12;95;10;Diyala;Qarah Tapah;6;14;Islamic State of Iraq and the Levant (ISIL);13
2017;10;12;95;10;Diyala;Qarah Tapah;6;14;Islamic State of Iraq and the Levant (ISIL);13
2017;10;12;95;10;Diyala;Qarah Tapah;6;14;Islamic State of Iraq and the Levant (ISIL);13
2017;10;12;95;10;Diyala;Qarah Tapah;6;14;Islamic State of Iraq and the Levant (ISIL);13
2017;10;12;95;10;Diyala;Qarah Tapah;6;14;Islamic State of Iraq and the Levant (ISIL);13
2017;10;12;92;6;Jammu and Kashmir;Marhama;7;1;Hizbul Mujahideen (HM);5
2017;10;12;92;6;Jammu and Kashmir;Rajpora Chowk;3;1;Unknown;6
2017;10;12;4;6;Nangarhar;Hafiz Kotai;7;16;Taliban;8
2017;10;12;4;6;Nangarhar;Bihsud district;2;15;Unknown;5
2017;10;12;60;10;Cairo;Cairo;2;15;Muslim extremists;9
2017;10;12;4;6;Baghlan;Puli Khumri;1;10;Unknown;5
2017;10;12;209;10;Siirt;Gurzova;3;2;Kurdistan Workers' Party (PKK);6
2017;10;12;200;10;Al Hasakah;Abu Fas;3;3;Islamic State of Iraq and the Levant (ISIL);6
2017;10;12;4;6;Unknown;Unknown;3;4;Unknown;6
2017;10;12;182;11;Lower Shebelle;Barire;2;4;Al-Shabaab;5
2017;10;12;147;11;Borno;Belbelu;3;17;Boko Haram;6
2017;10;12;153;6;Federally Administered Tribal Areas;Landi Kotal;3;4;Unknown;6
2017;10;12;603;8;Northern Ireland;Dungiven;3;20;Dissident Republicans;6
2017;10;5;92;6;Manipur;Imphal;6;14;Unknown;5
2017;10;12;147;11;Edo;Oredo district;6;15;Boko Haram;5
2017;10;11;228;10;Lahij;Tur al-Bahah district;2;2;Unknown;5
2017;10;12;4;6;Sari Pul;Mirza Wulang;2;3;Taliban;5
2017;10;12;45;3;Choco;Unknown;6;2;National Liberation Army of Colombia (ELN);13
2017;10;13;95;10;Saladin;Tuz Khormato;3;15;Unknown;6
2017;10;13;95;10;Babil;Hillah;6;1;Unknown;6
2017;10;13;95;10;Baghdad;Baghdad;3;14;Unknown;6
2017;10;13;95;10;Nineveh;Tall Safouk;2;4;Islamic State of Iraq and the Levant (ISIL);5
2017;10;13;95;10;Al Anbar;Akla;3;20;Islamic State of Iraq and the Levant (ISIL);6
2017;10;13;95;10;Maysan;Shayyib;6;2;Unknown;13
2017;10;13;60;10;North Sinai;Arish;2;4;Sinai Province of the Islamic State;6
2017;10;13;92;6;Jammu and Kashmir;Ratnipora;8;1;Hizbul Mujahideen (HM);9
2017;10;13;153;6;Balochistan;Quetta;2;3;Khorasan Chapter of the Islamic State;5
2017;10;13;4;6;Nangarhar;Laglori Khor;3;14;Taliban;6
2017;10;13;228;10;Adan;Aden;7;22;Unknown;8
2017;10;13;153;6;Balochistan;Isplinji;3;16;Unknown;6
2017;10;13;153;6;Balochistan;Mastung district;3;4;Unknown;6
2017;10;13;95;10;Kirkuk;Taza Khurmatu;2;14;Kurdish Militants;6
2017;10;13;95;10;Kirkuk;Taza Khurmatu;2;22;Kurdish Militants;6
2017;10;13;4;6;Helmand;Nad Ali district;9;3;Taliban;13
2017;10;13;92;6;Manipur;Imphal;3;14;Kangleipak Communist Party (KCP);6
2017;10;13;182;11;Gedo;Budada;4;4;Al-Shabaab;13
2017;10;13;147;11;Borno;Marte;2;4;Boko Haram;5
2017;10;13;195;11;West Kordofan;Abeyi;2;14;Unknown;5
2017;10;13;147;11;Kogi;Okene;2;3;Boko Haram;5
2017;10;13;603;8;Northern Ireland;Portadown;2;14;Unknown;8
2017;10;13;147;11;Kogi;Unknown;6;14;Unknown;5
2017;10;13;214;9;Donetsk;Marinka;2;4;Unknown;5
2017;10;14;95;10;Al Anbar;Unknown;3;20;Islamic State of Iraq and the Levant (ISIL);6
2017;10;14;182;11;Banaadir;Mogadishu;3;1;Al-Shabaab;6
2017;10;14;182;11;Banaadir;Mogadishu;3;14;Al-Shabaab;6
2017;10;14;95;10;Baghdad;Baghdad;3;17;Unknown;6
2017;10;14;95;10;Al Anbar;Zaidan;3;1;Unknown;6
2017;10;14;95;10;Baghdad;Baghdad;3;1;Unknown;6
2017;10;14;95;10;Nineveh;Tall Safouk;2;4;Islamic State of Iraq and the Levant (ISIL);5
2017;10;14;92;6;Jammu and Kashmir;Kulgam;2;3;Hizbul Mujahideen (HM);5
2017;10;14;153;6;Balochistan;Wadh;3;4;Unknown;6
2017;10;14;153;6;Balochistan;Dera Bugti district;3;21;Baloch Republican Army (BRA);6
2017;10;14;95;10;Saladin;Tall Dhahab;3;14;Islamic State of Iraq and the Levant (ISIL);6
2017;10;14;4;6;Kabul;Kabul;3;3;Unknown;6
2017;10;14;60;10;North Sinai;Arish;3;4;Sinai Province of the Islamic State;6
2017;10;14;4;6;Herat;Chah Gardana;2;14;Taliban;5
2017;10;14;92;6;Jammu and Kashmir;Srinagar;3;3;Unknown;6
2017;10;14;4;6;Kunar;Asadabad;2;3;Taliban;5
2017;10;14;209;10;Siirt;Sirvan district;3;4;Kurdistan Workers' Party (PKK);6
2017;10;14;92;6;Manipur;Sekmai;3;2;Unknown;6
2017;10;14;160;5;Sulu;Simbahan;6;14;Abu Sayyaf Group (ASG);5
2017;10;14;160;5;North Cotabato;Batasan;2;14;New People's Army (NPA);5
2017;10;14;205;5;Pattani;Ban Talo Bongae;1;2;Unknown;5
2017;10;14;153;6;Khyber Pakhtunkhwa;Mingora;6;10;Unknown;13
2017;10;14;213;11;Northern;Arua;2;2;Unknown;8
2017;10;14;92;6;Bihar;Thathan Bujurg;2;22;Unknown;5
2017;10;14;104;11;Kakamega;Lugari;3;8;Unknown;6
2017;10;14;92;6;Jammu and Kashmir;Qazigund;7;1;Lashkar-e-Taiba (LeT);5
2017;10;14;4;6;Helmand;Garmsir district;6;14;Taliban;13
2017;10;15;153;6;Federally Administered Tribal Areas;Kharlachi;3;4;Tehrik-i-Taliban Pakistan (TTP);6
2017;10;15;160;5;Sorsogon;Gubat district;2;3;New People's Army (NPA);5
2017;10;15;95;10;Kirkuk;Taza Khurmatu;1;2;Unknown;6
2017;10;15;95;10;Diyala;Nahrawan;3;14;Unknown;6
2017;10;15;95;10;Babil;Yusufiyah;3;14;Unknown;6
2017;10;15;95;10;Babil;Sayyid Abdallah;3;3;Unknown;6
2017;10;15;95;10;Saladin;Hayy al-Askari;7;22;Unknown;8
2017;10;15;95;10;Al Anbar;Um al-Sawn;3;4;Unknown;6
2017;10;15;205;5;Narathiwat;Ban Taba;2;3;Separatists;5
2017;10;15;205;5;Narathiwat;Tak Bai district;3;3;Separatists;6
2017;10;15;153;6;Federally Administered Tribal Areas;Kharlachi;3;4;Tehrik-i-Taliban Pakistan (TTP);6
2017;10;15;4;6;Kandahar;Maruf district;2;3;Taliban;5
2017;10;15;60;10;North Sinai;Sheikh Zuweid;2;4;Sinai Province of the Islamic State;6
2017;10;15;60;10;North Sinai;Sheikh Zuweid;2;4;Sinai Province of the Islamic State;6
2017;10;15;60;10;North Sinai;Sheikh Zuweid;2;4;Sinai Province of the Islamic State;6
2017;10;15;60;10;North Sinai;Sheikh Zuweid;2;4;Sinai Province of the Islamic State;6
2017;10;15;60;10;North Sinai;Sheikh Zuweid;2;4;Sinai Province of the Islamic State;6
2017;10;14;4;6;Kabul;Kabul;3;20;Haqqani Network;6
2017;10;15;113;10;Misrata;Bani Walid;3;20;Unknown;6
2017;10;15;153;6;Khyber Pakhtunkhwa;Shabqadar;6;10;Unknown;5
2017;10;15;153;6;Khyber Pakhtunkhwa;Unknown;6;10;Unknown;13
2017;10;15;92;6;Odisha;Durgapanga;6;14;Communist Party of India - Maoist (CPI-Maoist);5
2017;10;15;92;6;Odisha;Entaguda;4;11;Communist Party of India - Maoist (CPI-Maoist);5
2017;10;15;160;5;Sarangani;Kalaong;3;20;Maute Group;6
2017;10;15;200;10;Damascus;Damascus;3;14;Unknown;6
2017;10;15;200;10;Damascus;Damascus;3;14;Unknown;6
2017;10;15;147;11;Plateau;Taagbe;2;14;Fulani extremists;5
2017;10;15;160;5;Sorsogon;Bulan district;2;3;New People's Army (NPA);5
2017;10;15;160;5;Ilocos Sur;Quirino district;2;4;New People's Army (NPA);5
2017;10;15;222;3;Zulia;Maracaibo;2;2;Pro-Government extremists;8
2017;10;15;155;10;West Bank;Jerusalem;2;3;Unknown;8
2017;10;15;195;11;North Darfur;Tawilah;6;14;Unknown;13
2017;10;15;4;6;Kunduz;Angor Bagh;2;4;Unknown;5
2017;10;15;603;8;Northern Ireland;Cookstown;7;14;Unknown;8
2017;10;15;603;8;Northern Ireland;Strabane;7;14;Unknown;8
2017;10;15;603;8;Northern Ireland;Belfast;7;14;Unknown;8
2017;10;11;113;10;Jafara;Warshefana;2;4;Unknown;5
2017;10;16;95;10;Saladin;Tuz Khormato;3;4;Unknown;6
2017;10;16;95;10;Wasit;Hakim;3;16;Unknown;6
2017;10;16;95;10;Babil;Jurf al-Sakhar;3;4;Unknown;6
2017;10;16;4;6;Farah;Shib Koh district;9;3;Taliban;13
2017;10;16;60;10;North Sinai;Arish;6;3;Sinai Province of the Islamic State;6
2017;10;16;60;10;North Sinai;Arish;2;4;Sinai Province of the Islamic State;6
2017;10;16;95;10;Arbil;Zab;3;4;Kurdistan Workers' Party (PKK);6
2017;10;16;209;10;Hakkari;Cukurca district;3;4;Kurdistan Workers' Party (PKK);6
2017;10;15;60;10;North Sinai;Arish;2;4;Sinai Province of the Islamic State;6
2017;10;16;4;6;Zabul;Shahjoy district;1;14;Unknown;5
2017;10;15;4;6;Badakhshan;Khash district;1;3;Unknown;6
2017;10;16;92;6;Jammu and Kashmir;Imam Sahib;1;2;Hizbul Mujahideen (HM);5
2017;10;16;160;5;Sarangani;Tuyan;7;14;New People's Army (NPA);5
2017;10;16;124;8;Mosta;Bidnija;1;10;Unknown;6
2017;10;16;147;11;Plateau;Nkiedonwhro;2;14;Fulani extremists;5
2017;10;16;147;11;Ondo;Ore;2;15;Unknown;5
2017;10;16;4;6;Ghor;Dahan-e-Hisarak;6;14;Taliban;13
2017;10;16;195;11;West Kordofan;Abyei;2;1;Unknown;5
2017;10;16;160;5;Albay;Joroan;2;4;New People's Army (NPA);5
2017;10;16;4;6;Nangarhar;Unknown;9;14;Khorasan Chapter of the Islamic State;13
2017;10;16;113;10;Tripoli;Tripoli;2;6;Unknown;6
2017;10;15;92;6;Unknown;Unknown;7;14;Communist Party of India - Maoist (CPI-Maoist);13
2017;10;16;147;11;Plateau;Kpachudu;2;14;Fulani extremists;5
2017;10;16;147;11;Plateau;Nzhwerivo;2;14;Fulani extremists;5
2017;10;16;92;6;Andhra Pradesh;Vishakhapatnam district;6;14;Communist Party of India - Maoist (CPI-Maoist);5
2017;10;16;92;6;Bihar;Diha;2;14;People's Liberation Front of India;5
2017;10;15;45;3;Norte de Santander;El Tarra district;6;14;Unknown;5
2017;10;17;95;10;Kirkuk;Zab;3;14;Unknown;6
2017;10;17;95;10;Al Anbar;Dulab;3;14;Islamic State of Iraq and the Levant (ISIL);6
2017;10;17;95;10;Dhi Qar;Nasiriyah;3;20;Unknown;6
2017;10;17;153;6;Balochistan;Sibi district;3;19;Unknown;6
2017;10;17;4;6;Wardak;Jaghatu district;3;2;Taliban;6
2017;10;17;4;6;Ghazni;Andar district;3;2;Taliban;6
2017;10;17;4;6;Paktia;Gardez;3;3;Taliban;6
2017;10;17;4;6;Kabul;Kabul;3;14;Unknown;6
2017;10;16;4;6;Kabul;Surobi district;3;20;Taliban;6
2017;10;17;209;10;Mersin;Yenisehir district;3;3;Kurdistan Workers' Party (PKK);6
2017;10;17;95;10;Kirkuk;Makha;9;14;Islamic State of Iraq and the Levant (ISIL);13
2017;10;17;95;10;Kirkuk;Twelha;9;14;Islamic State of Iraq and the Levant (ISIL);13
2017;10;17;4;6;Kabul;Kabul;3;3;Unknown;6
2017;10;17;4;6;Kabul;Chahar Asyab district;3;20;Unknown;6
2017;10;17;92;6;Jammu and Kashmir;Imam Sahib;7;2;Hizbul Mujahideen (HM);8
2017;10;17;92;6;Punjab;Ludhiana;1;17;Khalistan Liberation Force;5
2017;10;17;93;5;Aceh;Sangso;7;15;Unknown;8
2017;10;17;200;10;Raqqah;Unknown;3;3;Islamic State of Iraq and the Levant (ISIL);6
2017;10;17;60;10;North Sinai;Sheikh Zuweid;6;17;Unknown;9
2017;10;17;160;5;Northern Samar;Sangay;2;4;New People's Army (NPA);5
2017;10;17;45;3;Narino;Restrepo;1;14;Revolutionary Armed Forces of Colombia (FARC) dissidents;13
2017;10;17;78;8;Attica;Athens;7;2;Anarchist Collective of Kallithea-Moschato;13
2017;10;18;95;10;Kirkuk;Daquq district;2;14;Islamic State of Iraq and the Levant (ISIL);5
2017;10;18;95;10;Al Anbar;Zawiyah;3;20;Unknown;6
2017;10;18;95;10;Al Anbar;Radhwaniyah;3;1;Unknown;6
2017;10;18;95;10;Diyala;Nahrawan;3;14;Unknown;6
2017;10;18;95;10;Diyala;Tabaj;3;14;Islamic State of Iraq and the Levant (ISIL);6
2017;10;18;95;10;Kirkuk;Arab Kuye;2;14;Islamic State of Iraq and the Levant (ISIL);5
2017;10;19;147;11;Borno;Bulabulin;2;4;Boko Haram;5
2017;10;18;228;10;Abyan;Mudiyah;1;17;Unknown;6
2017;10;18;228;10;Adan;Shaykh Uthman;2;15;Unknown;5
2017;10;18;153;6;Balochistan;Sariab;3;3;Tehrik-i-Taliban Pakistan (TTP);6
2017;10;18;153;6;Balochistan;Quetta;2;3;Lashkar-e-Jhangvi;5
2017;10;18;153;6;Federally Administered Tribal Areas;Mir Ali;3;4;Tehrik-i-Taliban Pakistan (TTP);6
2017;10;19;4;6;Kandahar;Chashmah;3;4;Taliban;6
2017;10;18;41;11;Basse-Kotto;Pombolo;2;14;Anti-Balaka Militia;5
2017;10;18;182;11;Lower Juba;Kismayo;1;2;Al-Shabaab;5
2017;10;18;4;6;Balkh;Jer Qala;2;3;Taliban;5
2017;10;18;4;6;Farah;Shamalgha;2;3;Taliban;5
2017;10;18;4;6;Nimroz;Khash Rod district;9;3;Taliban;13
2017;10;18;92;6;Jammu and Kashmir;Tral;2;3;Unknown;5
2017;10;17;92;6;Jammu and Kashmir;Wathoo;6;8;Hizbul Mujahideen (HM);9
2017;10;18;123;11;Koulikoro;Nara district;6;4;Jamaat Nusrat al-Islam wal Muslimin (JNIM);5
2017;10;18;96;8;Limerick;Rathkeale;3;20;Unknown;6
2017;10;18;205;5;Narathiwat;Sungai Padi district;2;3;Unknown;5
2017;10;18;4;6;Herat;Shindand district;9;2;Unknown;13
2017;10;18;100;2;Saint Andrew;Kingston;7;15;Unknown;8
2017;10;18;200;10;Raqqah;Hawija Saqr;1;4;Islamic State of Iraq and the Levant (ISIL);6
2017;10;18;228;10;Lahij;Tur al-Bahah;1;2;Houthi extremists (Ansar Allah);5
2017;10;18;4;6;Faryab;Dawlatabad district;6;2;Unknown;5
2017;10;18;229;11;North Kivu;Kiusha;1;4;Allied Democratic Forces (ADF);5
2017;10;18;112;11;Montserrado;Monrovia;1;10;Unknown;8
2017;10;18;155;10;West Bank;Alon Shvut;2;4;Palestinian Extremists;9
2017;10;18;45;3;Narino;El Charco;2;14;Unknown;5
2017;10;19;95;10;Baghdad;Baghdad;3;14;Unknown;6
2017;10;19;95;10;Saladin;Taji;3;1;Unknown;6
2017;10;19;95;10;Saladin;Dijlah;3;4;Islamic State of Iraq and the Levant (ISIL);6
2017;10;19;95;10;Basra;Basra;3;14;Islamic State of Iraq and the Levant (ISIL);6
2017;10;19;167;9;Ingushetia;Yandyri;2;3;Unknown;9
2017;10;19;95;10;Kirkuk;Kirkuk;2;3;Unknown;5
2017;10;19;182;11;Banaadir;Mogadishu;1;14;Unknown;5
2017;10;17;4;6;Helmand;Musa Qala district;6;14;Taliban;9
2017;10;19;4;6;Ghazni;Kajira;9;3;Taliban;13
2017;10;19;92;6;Jammu and Kashmir;Wachi;3;2;Unknown;6
2017;10;19;147;11;Ekiti;Oye;6;15;Fulani extremists;5
2017;10;19;153;6;Balochistan;Mastung;3;1;Baloch Nationalists;6
2017;10;19;153;6;Balochistan;Gwadar;3;1;Baloch Liberation Front (BLF);6
2017;10;19;113;10;Sirte;Sirte;6;4;Unknown;5
2017;10;19;95;10;Kirkuk;Altun Kupri;7;14;Unknown;8
2017;10;19;205;5;Narathiwat;Paluru;3;4;Unknown;6
2017;10;19;205;5;Narathiwat;Chanae district;3;3;Unknown;6
2017;10;19;160;5;Maguindanao;Shariff Aguak;3;4;Bangsamoro Islamic Freedom Movement (BIFM);6
2017;10;19;160;5;Laguna;San Jose;2;2;Unknown;5
2017;10;19;160;5;Negros Oriental;Luz;2;14;New People's Army (NPA);5
2017;10;19;229;11;North Kivu;Kichanga;2;14;Alliance of Patriots for a Free and Sovereign Congo (APCLS);5
2017;10;19;92;6;Chhattisgarh;Kandulnar;6;14;Maoists;5
2017;10;19;4;6;Khost;Khost;3;3;Unknown;6
2017;10;19;33;11;Sahel;Tem;7;8;Unknown;8
2017;10;19;74;7;Kvemo Kartli;Kizilajlo;1;14;Unknown;5
2017;10;19;78;8;Attica;Athens;7;2;Rubicon (Rouvikonas);13
2017;10;20;95;10;Kirkuk;Altun Kupri;2;4;Kurdistan Workers' Party (PKK);6
2017;10;20;95;10;Kirkuk;Altun Kupri;3;14;Kurdistan Workers' Party (PKK);6
2017;10;20;95;10;Al Anbar;Radhwaniyah;3;14;Unknown;6
2017;10;20;95;10;Baghdad;Baghdad;3;8;Unknown;6
2017;10;20;95;10;Kirkuk;Dur al-Kahraba;3;14;Unknown;6
2017;10;20;95;10;Al Anbar;Unknown;2;1;Unknown;5
2017;10;20;95;10;Al Anbar;Qaim;6;17;Islamic State of Iraq and the Levant (ISIL);5
2017;10;20;95;10;Nineveh;Hammam al-Alil;9;4;Islamic State of Iraq and the Levant (ISIL);13
2017;10;20;147;11;Borno;Missini;2;4;Boko Haram;5
2017;10;20;4;6;Kabul;Kabul;3;15;Khorasan Chapter of the Islamic State;6
2017;10;20;4;6;Ghor;Du Layna district;3;15;Khorasan Chapter of the Islamic State;6
2017;10;21;153;6;Balochistan;Minaz;1;2;Unknown;5
2017;10;20;92;6;Jammu and Kashmir;Tral;2;2;Unknown;6
2017;10;19;209;10;Hatay;Samandag district;2;4;Kurdistan Workers' Party (PKK);5
2017;10;20;182;11;Lower Shebelle;Ceelasha Biyaha;3;14;Al-Shabaab;6
2017;10;20;92;6;Chhattisgarh;Kirandul;7;1;Maoists;8
2017;10;20;182;11;Banaadir;Mogadishu;3;1;Unknown;6
2017;10;20;37;11;North-West;Bamenda;3;15;Unknown;6
2017;10;20;4;6;Ghazni;Zana Khan district;9;4;Taliban;13
2017;10;20;182;11;Bari;Injil;9;14;Jabha East Africa;13
2017;10;20;113;10;Tripoli;Tripoli;7;15;Unknown;13
2017;10;20;45;3;Cauca;Miranda district;2;14;Unknown;5
2017;10;21;95;10;Nineveh;Kurufi;3;8;Unknown;6
2017;10;21;95;10;Saladin;Unknown;3;4;Islamic State of Iraq and the Levant (ISIL);6
2017;10;21;160;5;Agusan del Norte;Bonbon;7;1;New People's Army (NPA);5
2017;10;21;160;5;Basilan;Unknown;1;2;Abu Sayyaf Group (ASG);9
2017;10;21;4;6;Kabul;Kabul;3;4;Taliban;6
2017;10;21;4;6;Kabul;Kabul;3;4;Taliban;6
2017;10;21;45;3;Guaviare;Salto Gloria;3;3;Revolutionary Armed Forces of Colombia (FARC) dissidents;6
2017;10;21;45;3;Guaviare;El Retorno district;3;14;Revolutionary Armed Forces of Colombia (FARC) dissidents;6
2017;10;21;45;3;Valle del Cauca;Jamundi district;3;4;Revolutionary Armed Forces of Colombia (FARC) dissidents;6
2017;10;21;153;6;Balochistan;Sibi;2;3;Unknown;5
2017;10;21;92;6;Jammu and Kashmir;Batagund;7;3;Unknown;5
2017;10;21;92;6;Jammu and Kashmir;Tral;7;14;Unknown;5
2017;10;21;92;6;Jammu and Kashmir;Zasoo Tahab;7;17;Unknown;5
2017;10;21;92;6;Jammu and Kashmir;Wachi;8;14;Unknown;9
2017;10;21;146;11;Tillaberi;Ayorou;2;3;Islamic State in the Greater Sahara (ISGS);6
2017;10;21;104;11;Garissa;Ijara;2;14;Al-Shabaab;5
2017;10;21;200;10;Homs;Qaryatayn;6;14;Islamic State of Iraq and the Levant (ISIL);13
2017;10;21;153;6;Khyber Pakhtunkhwa;Dera Ismail Khan;3;20;Unknown;6
2017;10;21;92;6;Odisha;Lahidi;6;14;Maoists;5
2017;10;21;93;5;Papua;Tembagapura;2;1;Free Papua Movement (OPM-Organisasi Papua Merdeka);5
2017;10;21;147;11;Adamawa;Maggar;6;14;Boko Haram;13
2017;10;21;4;6;Kabul;Kabul;3;4;Taliban;6
2017;10;21;113;10;Jafara;Sidi Al-Saeh;2;14;Kani Brigade;5
2017;10;21;60;10;Giza;Unknown;2;3;Ansar al-Islam (Egypt);6
2017;10;22;95;10;Basra;Basra;3;1;Unknown;6
2017;10;22;95;10;Dhi Qar;Dawiyah;3;14;Unknown;6
2017;10;22;95;10;Saladin;Shaikh Hamad;2;4;Unknown;5
2017;10;22;205;5;Narathiwat;Chuap;2;4;Unknown;5
2017;10;22;153;6;Balochistan;Mawand;3;14;Unknown;6
2017;10;22;147;11;Borno;Maiduguri;3;14;Boko Haram;6
2017;10;22;147;11;Borno;Maiduguri;3;14;Boko Haram;6
2017;10;22;4;6;Takhar;Qanyar;1;14;Unknown;6
2017;10;22;182;11;Middle Shebelle;Daniga;3;19;Al-Shabaab;6
2017;10;22;182;11;Lower Shebelle;Ceelasha Biyaha;3;20;Unknown;6
2017;10;22;92;6;Jammu and Kashmir;Tral;2;14;Jaish-e-Mohammad (JeM);5
2017;10;22;92;6;Jammu and Kashmir;Tral;1;2;Unknown;6
2017;10;22;92;6;Jammu and Kashmir;Arwani;2;14;Unknown;5
2017;10;22;92;6;Jammu and Kashmir;Nunmai;7;14;Unknown;13
2017;10;22;92;6;Jammu and Kashmir;Ashmuji;7;14;Unknown;13
2017;10;22;603;8;Northern Ireland;Belfast;7;14;Loyalists;8
2017;10;22;603;8;Northern Ireland;Belfast;7;14;Loyalists;8
2017;10;22;603;8;Northern Ireland;Belfast;7;14;Loyalists;8
2017;10;22;92;6;Odisha;Chitrakonda;2;14;Maoists;5
2017;10;22;153;6;Khyber Pakhtunkhwa;Chakdara;3;14;Unknown;6
2017;10;22;4;6;Faryab;Maymana;3;17;Unknown;6
2017;10;22;60;10;North Sinai;Arish;6;14;Unknown;13
2017;10;22;4;6;Faryab;Toratkol;2;14;Taliban;5
2017;10;22;113;10;Misrata;Unknown;2;14;Ahneish Militia;5
2017;10;22;4;6;Kunduz;Kunduz;6;14;Unknown;5
2017;10;22;217;1;Nebraska;Oxford;2;19;White extremists;5
2017;10;23;95;10;Al Anbar;Abu Ghraib;3;14;Unknown;6
2017;10;23;95;10;Diyala;Madain;3;1;Unknown;6
2017;10;23;95;10;Nineveh;Mosul;3;3;Islamic State of Iraq and the Levant (ISIL);6
2017;10;23;95;10;Nineveh;Mosul;3;3;Unknown;6
2017;10;23;95;10;Kirkuk;Abbasi;9;4;Islamic State of Iraq and the Levant (ISIL);13
2017;10;23;95;10;Kirkuk;Abbasi;9;4;Islamic State of Iraq and the Levant (ISIL);13
2017;10;23;45;3;Norte de Santander;La Tolerancia;2;4;Popular Liberation Army (EPL);5
2017;10;23;182;11;Lower Shebelle;Afgoye;2;4;Al-Shabaab;6
2017;10;23;95;10;Saladin;Tuz Khormato;9;14;Islamic State of Iraq and the Levant (ISIL);13
2017;10;22;4;6;Faryab;Qaysar district;2;15;Unknown;5
2017;10;23;153;6;Balochistan;Hazar Ganji;3;3;Unknown;6
2017;10;23;4;6;Ghazni;Waghaz district;2;3;Taliban;5
2017;10;23;209;10;Hakkari;Cukurca district;3;4;Kurdistan Workers' Party (PKK);6
2017;10;23;4;6;Kabul;Kabul;3;20;Unknown;6
2017;10;23;228;10;Abyan;Mudiyah;3;4;Al-Qaida in the Arabian Peninsula (AQAP);6
2017;10;23;92;6;Chhattisgarh;Mendra;6;14;Maoists;5
2017;10;23;123;11;Segou;Dioro;9;4;Jamaat Nusrat al-Islam wal Muslimin (JNIM);13
